location_id,name,locality,latitude,longitude,is_monitor,is_mobile,datetime_first,datetime_last
4759316,SWISS Plaza Quetta,,30.201561,67.014481,False,False,2025-06-16T14:00:00Z,2026-09-13T02:00:00Z
4760841,Metropolitan corporation office ,,30.17631,71.48861,False,False,2025-06-16T17:00:00Z,2026-09-13T02:00:00Z
4767238,Institute of Public Health,,30.193314,66.955154,False,False,2025-06-17T06:00:00Z,2026-09-13T02:00:00Z
4767239,NFC IET Multan,,30.22382,71.53613,False,False,2025-09-19T00:00:00Z,2026-09-13T02:00:00Z
4767718,"G3 Engineering Consultancy, Quetta",,30.249359,66.978377,False,False,2025-06-17T07:00:00Z,2026-09-13T02:00:00Z
4769229,women university,,30.2515,71.57288,False,False,2025-06-17T09:00:00Z,2026-09-13T02:00:00Z
4769230,"Simongli Town, Quetta",,30.082855,66.96167,False,False,2025-06-17T09:00:00Z,2026-09-13T02:00:00Z
4770826,Helping hand Balochestan,,30.240204,67.019051,False,False,2025-06-17T13:00:00Z,2026-09-13T02:00:00Z
4770827,Muhammad Nawaz Sharif University of  Agriculture,,30.1477,71.44326,False,False,2025-06-17T13:00:00Z,2026-09-13T02:00:00Z
4771376,EPA OFFICE,,30.217964,66.977745,False,False,2025-06-17T12:00:00Z,2026-09-09T09:00:00Z
4771378,Cantt Public School & College,,30.1827,71.43621,False,False,2025-06-17T14:00:00Z,2026-09-13T02:00:00Z
4771882,Jinnah Town Quetta ,,30.208897,67.002403,False,False,2025-06-17T15:00:00Z,2026-09-13T02:00:00Z
4779254,District officer Industries / Registrar of Firms,,30.207826,71.439894,False,False,2025-06-18T06:00:00Z,2026-09-13T02:00:00Z
4779736,"WASA office, Chungi #09",,30.20654,71.4762,False,False,2025-06-18T07:00:00Z,2026-09-13T02:00:00Z
4780772,"UC office, khushal colony",,30.20817,71.49625,False,False,2025-06-18T08:00:00Z,2026-01-30T10:00:00Z
4782810,"House#E/21 B,Khayaban Ali Housing scheme ",,29.35128,71.69255,False,False,2025-06-18T13:00:00Z,2026-07-25T14:00:00Z
4790880,PHA Bahawalpur,,29.38746,71.70984,False,False,2025-06-19T06:00:00Z,2026-09-13T02:00:00Z
4791416,Allama iqbal hospital,,32.503689,74.547365,False,False,2025-06-19T07:00:00Z,2026-09-12T15:00:00Z
4791923,Commissioner Office,,29.39228,71.69131,False,False,2025-06-19T08:00:00Z,2026-09-13T02:00:00Z
4791924,Urban Resource Center,,24.868,67.081833,False,False,2025-06-19T08:00:00Z,2026-09-13T02:00:00Z
4792427,Grand Asian University,,32.437542,74.577984,False,False,2025-06-19T08:00:00Z,2026-09-13T02:00:00Z
4792428,District council Office,,29.39692,71.66015,False,False,2025-06-19T09:00:00Z,2026-08-10T08:00:00Z
4792975,Union Council Sohwala,,32.456292,74.407467,False,False,2025-09-19T00:00:00Z,2026-06-04T14:00:00Z
4793473,NED University City Campus,,24.85402121622299,67.01483943786194,False,False,2025-06-19T11:00:00Z,2026-09-02T10:00:00Z
4793474,Wheat Section RARI office,,29.38647,71.6535,False,False,2025-06-19T11:00:00Z,2026-09-13T02:00:00Z
4793983,Agha Khan University IED,,24.8920539,67.0709382,False,False,2025-06-19T13:00:00Z,2026-09-13T02:00:00Z
4801603,Ac Office Daska,,32.331763,74.350492,False,False,2025-06-20T03:00:00Z,2026-09-13T02:00:00Z
4802178,Forest Office,,29.38456,71.70905,False,False,2025-06-20T05:00:00Z,2026-09-11T07:00:00Z
4802678,DD office of Forest Department,,29.40517,71.67999,False,False,2025-06-20T07:00:00Z,2026-09-13T02:00:00Z
4803208,University Of Sialkot,,32.46479,74.514128,False,False,2025-06-20T07:00:00Z,2026-09-13T02:00:00Z
4803209,Karachi Metropolitan corporation ,,24.855514,66.9252887,False,False,2025-06-20T07:00:00Z,2025-10-14T14:00:00Z
4803719,Excise and Taxation Office,,29.3904,71.68645,False,False,2025-06-20T08:00:00Z,2026-09-11T12:00:00Z
4803720,Sialkot Medical College,,32.429665,74.47675,False,False,2025-06-20T08:00:00Z,2026-09-12T19:00:00Z
4804766,Public health engineering department,,29.38715,71.68701,False,False,2025-06-20T09:00:00Z,2026-09-13T02:00:00Z
4804767,Karachi Zoo,,24.8761487,67.0230529,False,False,2025-06-20T10:00:00Z,2026-07-03T09:00:00Z
4804768,Municipal Office,,29.39894,71.68424,False,False,2025-06-20T10:00:00Z,2026-09-11T18:00:00Z
4805270,Punjab Small Industries Corporation,,29.42622,71.66362,False,False,2025-06-20T11:00:00Z,2026-09-13T02:00:00Z
4805271,Bagh Ibn e Qasim,,24.8319874,66.9968234,False,False,2025-06-20T11:00:00Z,2025-06-21T00:00:00Z
4808325,Aman Khan kaka khail,,24.95317,67.063716,False,False,2025-06-20T16:00:00Z,2026-09-01T11:00:00Z
4808369,Gulistan-e-Johar,,24.9199655,67.1366526,False,False,2025-06-20T18:00:00Z,2025-06-21T14:00:00Z
4814172,"Naqash febrics, Melaad Chock",,29.39316,71.66888,False,False,2025-06-21T06:00:00Z,2026-08-16T04:00:00Z
4814248,Yousaf Garden near Qatalmara Road,,29.36232,71.64155,False,False,2025-06-21T07:00:00Z,2026-09-13T02:00:00Z
4814287,G3 Engineering Consultants,,24.806776,67.0332484,False,False,2025-06-21T08:00:00Z,2025-07-04T05:00:00Z
4814288,"3 Marla, Islamia colony",,29.36557,71.69507,False,False,2025-06-21T09:00:00Z,2025-07-11T09:00:00Z
4814327,Zafar Memon DHA,,24.814741,67.067062,False,False,2025-06-21T09:00:00Z,2026-09-01T10:00:00Z
4815820,DG House DHA 5,,24.795611,67.04812,False,False,2025-06-21T10:00:00Z,2026-04-14T13:00:00Z
4816826,Khakwani colony near Darbar Mahel,,29.3989,71.69837,False,False,2025-06-21T12:00:00Z,2026-07-10T13:00:00Z
4834565,Naimat colony,,31.41069,73.12276,False,False,2025-06-23T06:00:00Z,2026-09-13T02:00:00Z
4834608,GC Women University ,,31.41805,73.1205,False,False,2025-06-23T07:00:00Z,2025-06-23T07:00:00Z
4837112,Elite college management science satellite town,,32.16696,74.2021,False,False,2025-06-23T09:00:00Z,2026-09-08T10:00:00Z
4837113,Aga khan University Main Campus,,24.892402,67.074663,False,False,2025-06-23T09:00:00Z,2026-09-13T02:00:00Z
4837114,FDA-01,,31.41949,73.09359,False,False,2025-06-23T09:00:00Z,2026-09-13T02:00:00Z
4837115,Gift University,,32.205813,74.192655,False,False,2025-06-23T10:00:00Z,2026-09-13T02:00:00Z
4837116,PHA Office,,31.42893,73.08995,False,False,2025-09-19T00:00:00Z,2026-09-13T02:00:00Z
4837117,NED Main Campus,,24.9337634173323,67.11354155158995,False,False,2025-06-23T11:00:00Z,2026-09-13T02:00:00Z
4837165,"PHA , Gulshan Iqbal Park",,32.188717,74.180032,False,False,2025-06-23T12:00:00Z,2026-08-17T11:00:00Z
4837166,Amin town,,31.44492,73.12673,False,False,2025-06-23T12:00:00Z,2026-07-11T11:00:00Z
4838122,Urban Unit Karachi,,24.86414,67.07087,False,False,2025-06-23T13:00:00Z,2026-03-26T07:00:00Z
4838124,Faisalabad Chamber of commerce,,31.44577,73.14266,False,False,2025-06-23T13:00:00Z,2025-06-23T18:00:00Z
4838712,Asif Gulistan-e-Johar,,24.916229,67.131546,False,False,2025-06-23T16:00:00Z,2026-09-13T02:00:00Z
4840233,"Engr Muzaffar Malir Cantonment, Askari 5",,24.939636,67.180983,False,False,2025-06-23T18:00:00Z,2026-09-13T02:00:00Z
4845646,Wasa office Model Town,,32.170496,74.177999,False,False,2025-06-24T05:00:00Z,2026-09-13T02:00:00Z
4845647,K-Block Gulistan colony,,31.43736,73.10685,False,False,2025-06-24T05:00:00Z,2026-09-13T02:00:00Z
4846142,"Bureau Of Statistics, Punjab",,32.172947,74.188152,False,False,2025-06-24T07:00:00Z,2026-09-01T09:00:00Z
4846143,WASA OFFICE ,,31.44949,73.08397,False,False,2025-06-24T07:00:00Z,2026-09-12T12:00:00Z
4847173,Orangi Pilot Project,,24.9373111,67.0189743,False,False,2025-06-24T07:00:00Z,2026-09-13T00:00:00Z
4847174,University Town,,31.49787,73.08318,False,False,2025-06-24T07:00:00Z,2026-09-13T02:00:00Z
4847175,FDA-02,,31.50891,73.07458,False,False,2025-06-24T08:00:00Z,2026-09-13T02:00:00Z
4847176,GDA OFFICE,,32.17382,74.182437,False,False,2025-06-24T08:00:00Z,2026-09-03T10:00:00Z
4847674,WASA Head Office Grw,,32.135261,74.207381,False,False,2025-06-24T09:00:00Z,2026-09-13T02:00:00Z
4848174,GC university,,31.41622,73.06798,False,False,2025-06-24T10:00:00Z,2026-09-13T02:00:00Z
4848175,Commisioner Office,,32.174632,74.195061,False,False,2025-06-24T10:00:00Z,2026-09-13T02:00:00Z
4849914,Dc Office ,,32.166635,74.194615,False,False,2025-06-24T15:00:00Z,2026-09-13T02:00:00Z
